cnpjCpfVencedor;codigo;descricao;numero;participanteVencedor;quantidade;unidadeMedida;valorTotalReferencia;valorTotalVencedor;valorUnitarioReferencia;valorUnitarioVencedor;origem_arquivo
27.914.706/0001-15;0;;24;DISTRILAB DISTRIBUIDORA DE EQUIPAMENTOS E INSUMOS;60000;;3600;3600;0.06;0.06;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
27.914.706/0001-15;0;;28;DISTRILAB DISTRIBUIDORA DE EQUIPAMENTOS E INSUMOS;1;;3166;3135.12;3166;3135.12;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
27.914.706/0001-15;0;;29;DISTRILAB DISTRIBUIDORA DE EQUIPAMENTOS E INSUMOS;1;;3600;3564.88;3600;3564.88;itensVencedores_bfa27680-8b6b-4a0f-9958-1c1f08fb3f11.csv
03.725.261/0001-67;10373337;CÃ¢mara de ar 1000x20 com valvula de metal;1;COMERCIO DE PNEUS OENNING LTDA;30;UND;2852.1;2670;95.07;89;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10373338;CÃ¢mara de ar 1100x22 com valvula de metal;2;COMERCIO DE PNEUS OENNING LTDA;10;UND;1092.7;1035;109.27;103.5;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10113493;CAMARA DE AR 13;4;COMERCIO DE PNEUS OENNING LTDA;10;UND;362.7;325;36.27;32.5;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10102607;CAMARA DE AR 1300X24;5;COMERCIO DE PNEUS OENNING LTDA;20;UND;4982.2;3850;249.11;192.5;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10109662;CAMARA DE AR 14;6;COMERCIO DE PNEUS OENNING LTDA;5;UND;181.35;165;36.27;33;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10100668;CAMARA DE AR 1400X24;7;COMERCIO DE PNEUS OENNING LTDA;20;UND;4952.6;3860;247.63;193;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10366448;CÃ¢mara de ar 15;8;COMERCIO DE PNEUS OENNING LTDA;2;UND;126;90;63;45;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10102915;CAMARA DE AR 17,5X25;9;COMERCIO DE PNEUS OENNING LTDA;4;UND;884;874;221;218.5;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10366449;CÃ¢mara de ar 19,5x24;10;COMERCIO DE PNEUS OENNING LTDA;2;UND;504;398;252;199;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10366450;CÃ¢mara de ar 20,5x25;11;COMERCIO DE PNEUS OENNING LTDA;2;UND;928;785.8;464;392.9;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10301196;CÃ¢mara de ar 750 x 16;12;COMERCIO DE PNEUS OENNING LTDA;10;UND;430.4;410;43.04;41;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10301197;CÃ¢mara de ar 900 x 20;13;COMERCIO DE PNEUS OENNING LTDA;10;UND;925.4;840;92.54;84;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10382989;Pneu Novo 12,5/80-18 Dianteiro 12 lona;22;COMERCIO DE PNEUS OENNING LTDA;24;UND;43999.92;36912;1833.33;1538;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10299240;Pneu novo 1300x24 12 lonas;23;COMERCIO DE PNEUS OENNING LTDA;6;UND;14397.6;13782;2399.6;2297;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;81300107;Pneu Novo 17,5x25 L3 16 Lonas;26;COMERCIO DE PNEUS OENNING LTDA;4;UND;17179.68;16744;4294.92;4186;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;81300110;Pneu Novo 19,5x24 12 Lonas Traseiro;30;COMERCIO DE PNEUS OENNING LTDA;12;UND;36370.68;35844;3030.89;2987;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
03.725.261/0001-67;10382990;Pneu Novo 275/80x22,5 Radial, misto, Liso;44;COMERCIO DE PNEUS OENNING LTDA;12;UND;18975.36;18576;1581.28;1548;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10366447;CÃ¢mara de ar 12,5/80x18;3;DO SUL PNEUS JOINVILLE EIRELI;2;UND;331.22;202;165.61;101;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10382986;Pneu Novo 12x16,5 10lonas;17;DO SUL PNEUS JOINVILLE EIRELI;6;UND;4769.82;4734;794.97;789;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10378306;Pneu Novo 1300x24, Compactador 8 Lonas;19;DO SUL PNEUS JOINVILLE EIRELI;4;UND;13538.68;13478;3384.67;3369.5;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;81300106;Pneu Novo 1400x24 Bor. 16 Lonas;24;DO SUL PNEUS JOINVILLE EIRELI;18;UND;57600;55458;3200;3081;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10373343;Pneu Novo 750x16 Borrachudo 12 lonas;46;DO SUL PNEUS JOINVILLE EIRELI;4;UND;2508;2496;627;624;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10299236;Pneu novo 750x16 liso 12 lonas;47;DO SUL PNEUS JOINVILLE EIRELI;2;UND;1362.44;1273;681.22;636.5;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10382993;Pneu Novo 295/80x22,5 Radial, rodoviÃ¡rio, Liso;50;DO SUL PNEUS JOINVILLE EIRELI;6;UND;8587.8;8574;1431.3;1429;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10366463;Protetor 1000x20;51;DO SUL PNEUS JOINVILLE EIRELI;20;UND;637;540;31.85;27;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10366464;Protetor 1100x22;52;DO SUL PNEUS JOINVILLE EIRELI;10;UND;383.5;320;38.35;32;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10366465;Protetor 1300x24;53;DO SUL PNEUS JOINVILLE EIRELI;20;UND;1380;1268;69;63.4;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10366466;Protetor 1400x24;54;DO SUL PNEUS JOINVILLE EIRELI;20;UND;1380;1258;69;62.9;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10102609;PROTETOR 17,5X25;55;DO SUL PNEUS JOINVILLE EIRELI;10;UND;1410.8;1399;141.08;139.9;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10366467;Protetor 19,5x24;56;DO SUL PNEUS JOINVILLE EIRELI;10;UND;690;639;69;63.9;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10366469;Protetor 750x16;57;DO SUL PNEUS JOINVILLE EIRELI;4;UND;180;81.6;45;20.4;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
26.723.181/0001-78;10366470;Protetor 900x20;58;DO SUL PNEUS JOINVILLE EIRELI;20;UND;611.6;548;30.58;27.4;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10305185;Pneu novo 1000x20 , radial, misto, borrachudo, 16 lonas;14;DS PNEUS LTDA;20;UND;38000;35800;1900;1790;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10305185;Pneu novo 1000x20 , radial, misto, borrachudo, 16 lonas;15;DS PNEUS LTDA;60;UND;114000;107400;1900;1790;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10362241;Pneu Novo 1000x20,radial,misto,liso,16 lonas;16;DS PNEUS LTDA;30;UND;57000;50250;1900;1675;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10366452;Pneu Novo 1100x20, Compactador 18 Lonas;18;DS PNEUS LTDA;7;UND;21105;19635;3015;2805;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10382987;Pneu Novo 1100x22, radial, misto, borrachudo, 16 Lonas;20;DS PNEUS LTDA;4;UND;8240;7880;2060;1970;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10382988;Pneu Novo 1100x22, radial, misto, liso, 16 Lonas;21;DS PNEUS LTDA;8;UND;14400;14192;1800;1774;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10299243;Pneu novo 165/70 R13;25;DS PNEUS LTDA;200;UND;38656;35600;193.28;178;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10301199;Pneu novo 175/70 R14;27;DS PNEUS LTDA;20;UND;5540;5360;277;268;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10301195;Pneu novo 185 R14 8 lonas;28;DS PNEUS LTDA;20;UND;10280;6760;514;338;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10366455;Pneu Novo 185/70 R14;29;DS PNEUS LTDA;140;UND;40289.2;38920;287.78;278;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;340100122;Pneu Novo 195/60 R15;31;DS PNEUS LTDA;8;UND;2552;2504;319;313;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;81300119;Pneu Novo 195/75 R16;32;DS PNEUS LTDA;4;UND;2604.8;2120;651.2;530;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10378307;Pneu Novo 20,5x25, Radial L3 20 Lonas;33;DS PNEUS LTDA;5;UND;37500;37450;7500;7490;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10378307;Pneu Novo 20,5x25, Radial L3 20 Lonas;34;DS PNEUS LTDA;15;UND;112500;112350;7500;7490;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;230202999;PNEU NOVO 205/55 R16;35;DS PNEUS LTDA;4;UND;1276;1268;319;317;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10362242;Pneu Novo 205/70/15;36;DS PNEUS LTDA;8;UND;3328;3312;416;414;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;81300116;Pneu Novo 205/75/16;37;DS PNEUS LTDA;40;UND;21597.6;20640;539.94;516;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10366457;Pneu Novo 215/75 R 17,5,radial,liso;38;DS PNEUS LTDA;60;UND;49500;46500;825;775;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10373340;Pneu Novo 225/ 50 R17;39;DS PNEUS LTDA;8;UND;4157.36;3640;519.67;455;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10380585;Pneu Novo 225/ 75 R16;40;DS PNEUS LTDA;40;UND;30760;30200;769;755;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10373341;Pneu Novo 235/70 R16;41;DS PNEUS LTDA;16;UND;8848;8768;553;548;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10373342;Pneu Novo 235/75 R15;42;DS PNEUS LTDA;12;UND;6414;6336;534.5;528;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;340100123;Pneu Novo 265/70 R16;43;DS PNEUS LTDA;4;UND;2519.52;2464;629.88;616;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10378308;Pneu Novo 275/80x22,5 Radial Misto Borrachudo;45;DS PNEUS LTDA;30;UND;51957.9;51240;1731.93;1708;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10382991;Pneu Novo 900x20 radial, rodoviÃ¡rio, Borrachudo 14 Lonas;48;DS PNEUS LTDA;20;UND;26000;23280;1300;1164;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;10382992;Pneu Novo 900x20 radial, rodoviÃ¡rio, Liso, 14 Lonas;49;DS PNEUS LTDA;20;UND;20600;20300;1030;1015;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
24.277.245/0001-29;340100577;ServiÃ§os de balanceamento, alinhamento, cambagem e montagem;59;DS PNEUS LTDA;500;HORA;25000;25000;50;50;itensVencedores_bfa79b60-4c67-49a1-be20-0c3bbbec766d.csv
79.382.412/0001-93;10383826;ExecuÃ§Ã£o serviÃ§os necessÃ¡rios a realizaÃ§Ã£o das obras de t;1;CONSTRUTORA NUNES LTDA;1;UND;3870517.52;3290073.07;3870517.52;3290073.07;itensVencedores_c00d81de-9ecb-4121-93ad-6202e58b1d68.csv
36.232.948/0001-10;10380423;Projetos de engenharia, ou complementares: estrutural, hidro;1;RDR ENGENHARIA PROJETOS E CONSULTORIA LTDA;1;SV;8900;8900;8900;8900;itensVencedores_c02d6b6c-8d5b-4360-806a-965b4e9a7d8c.csv
74.042.789/0001-80;130400704;Carga de gÃ¡s de cozinha P13;1;COMERCIAL DE GAS SANRAVI LTDA;2800;UND;230216;187208;82.22;66.86;itensVencedores_c1409d38-53e3-4288-bff9-7fd332287086.csv
74.042.789/0001-80;130400705;Carga de gÃ¡s de cozinha P45;2;COMERCIAL DE GAS SANRAVI LTDA;500;UND;159080;164175;318.16;328.35;itensVencedores_c1409d38-53e3-4288-bff9-7fd332287086.csv
74.042.789/0001-80;81100038;Casco para gÃ¡s P13;3;COMERCIAL DE GAS SANRAVI LTDA;25;UND;3850;3837.5;154;153.5;itensVencedores_c1409d38-53e3-4288-bff9-7fd332287086.csv
74.042.789/0001-80;81100123;Casco para gÃ¡s P45;4;COMERCIAL DE GAS SANRAVI LTDA;15;UND;7650;7575;510;505;itensVencedores_c1409d38-53e3-4288-bff9-7fd332287086.csv
03.383.669/0001-06;40258;PrestaÃ§Ã£o de serviÃ§os de lavaÃ§Ã£o e alisamento mensal d rou;1;SUPERLAV LAVANDERIA LTDA ME;12000;KG;62160;61200;5.18;5.1;itensVencedores_c3b3bb0f-1043-4b4c-bd21-6483696b3276.csv
17.311.965/0001-06;10383983;obras de reforma dos telhados e adaptaÃ§Ã£o ou troca das insta;1;CASA DO CONSTRUTOR & CONSTRUCOES EIRELI;1;SV;4428833.9;3476591.1;4428833.9;3476591.1;itensVencedores_c3bd5b84-b6a1-4838-8911-dc41ebcc3b22.csv
01.171.705/0001-34;10379383;BOTIJÃO DE GLP P45;1;MILIOLI COMERCIO DE GAS LTDA;60;UND;19800;18240;330;304;itensVencedores_c46cc1b4-1c97-4573-8d41-c97a9a4a41bc.csv
01.171.705/0001-34;10379384;BOTIJÃO DE GLP P13;2;MILIOLI COMERCIO DE GAS LTDA;2;UND;170;159;85;79.5;itensVencedores_c46cc1b4-1c97-4573-8d41-c97a9a4a41bc.csv
83.661.074/0001-04;10372758;RealizaÃ§Ã£o de Processo Seletivo Simplificado;1;FUNDACAO EDUCACIONAL DE CRICIUMA;1;UND;13121;13121;13121;13121;itensVencedores_c4e30de5-e361-4042-a08c-134febf9d7e9.csv
04.013.657/0001-44;10383585;RENAULT DUSTER DYNAMIQUE 1.6 16V FLEX 2019-2020;1;DE LUCA PECAS AUTOMOTIVAS LTDA;11;UND;1155;385;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10383586;RENAULT DUSTER DYNAMIQUE 2.0 16V FLEX 4X4 2018;2;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374982;RENAULT DUSTER DYNAMIQUE 2.0 16V FLEX 2014;3;DE LUCA PECAS AUTOMOTIVAS LTDA;2;UND;210;70;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374978;RENAULT LOGAN EXPRESSION 1.6 8V FLEX 2013;4;DE LUCA PECAS AUTOMOTIVAS LTDA;4;UND;420;140;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10376381;FIAT PALIO WEEKEND FASE 4 ADVENTURE 1.8 16V FLEX 2018;5;DE LUCA PECAS AUTOMOTIVAS LTDA;2;UND;210;70;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10376381;FIAT PALIO WEEKEND FASE 4 ADVENTURE 1.8 16V FLEX 2018;6;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10383587;FORD RANGER XLT 3.2 TURBO DIESEL 4X4 AUT 2018;7;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;118.33;35;118.33;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374981;FIAT IDEA G1 HLX 1.8 8V FIRE FLEX 2006;8;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374984;FIAT PALIO NOVO ESSENCE 1.6 16V FLEX 2013;9;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374985;PEUGEOT BOXER (2006 A 2017) FURGÃO LONGO 350 LH 2.8 TURBO DI;10;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;118.33;35;118.33;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374986;CHEVROLET BLAZER ADVANTAGE 2.4 FLEXPOWER 4X2 2009;11;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;118.33;35;118.33;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374987;CHEVROLET BLAZER ADVANTAGE 2.4 FLEXPOWER 4X2 2010;12;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;118.33;35;118.33;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374988;CHEVROLET S10 NOVA LT CD 2.8 TURBO DIESEL 4X2 AUT 2013;13;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;118.33;35;118.33;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374989;FIAT DOBLÃ (2010 A 2016) ELX 1.4 8V FLEX 2010;14;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374990;FIAT PALIO NOVO ESSENCE 1.6 16V FLEX 2012;15;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374991;FIAT STRADA FASE 4 WORKING CD 3P 1.4 8V FLEX 2015;16;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374992;FORD FIESTA HATCH 1.6 FLEX 1.6 FLEX 2012;17;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374993;FORD FIESTA HATCH SE 1.6 FLEX 2014;18;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374994;M.BENZ/L 1113 1973;19;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;90;35;90;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374995;MARCOPOLO/VOLARE V6L MO 2015;20;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;121.67;35;121.67;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10374997;NISSAN FRONTIER XE CD 2.5 TURBO DIESEL 4X2 2009;21;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;118.33;35;118.33;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10375000;VOLKSWAGEN GOL G7 TRENDLINE 4P 1.0 12V FLEX 2018;22;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10383588;VOLKSWAGEN GOL 1.0 FLEX 4P 1.0 2020;23;DE LUCA PECAS AUTOMOTIVAS LTDA;11;UND;1155;385;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10375001;VOLKSWAGEN KOMBI STANDARD STANDARD 1.6 EFI GASOLINA 2002;24;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10375002;VOLKSWAGEN SPACEFOX G3 COMFORTLINE 1.6 8V FLEX 2017;25;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10383589;CHEVROLET TRAILBLAZER (2017 A 2020) PREMIER 2.8 TURBO DIESEL;26;DE LUCA PECAS AUTOMOTIVAS LTDA;2;UND;236.66;70;118.33;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
04.013.657/0001-44;10383590;CHEVROLET CELTA 1.0L LS 2013;27;DE LUCA PECAS AUTOMOTIVAS LTDA;1;UND;105;35;105;35;itensVencedores_c6bb5a9f-1406-4f46-a499-117140e6d1bd.csv
83.256.172/0001-58;10383666;SupervisÃ£o e subsÃ­dios Ã  fiscalizaÃ§Ã£o de serviÃ§os manutenÃ§Ã£;1;IGUATEMI CONSULTORIA SERVIÃOS DE ENGENHARIA LTDA;6;MSAL;1141690.32;126000;190281.72;21000;itensVencedores_c6e8d295-2e1e-49f8-b872-1ab948e48a77.csv
10.977.805/0001-43;10366880;ContrataÃ§Ã£o de serviÃ§o especializado em folha de pagamento d;1;LUIS CARLOS FRAGA DO CANTO;2400;HORA;129600;124680;54;51.95;itensVencedores_c70efbe1-bbea-4cc5-8dfb-a5ca243e0942.csv
79.394.102/0001-99;39918;ManutenÃ§Ã£o de PrÃ³tese Transtibial com fornecimento de peÃ§as;1;ULLA VESTERGAARD LISBOA & CIA LTDA;1;UN;10600;10600;10600;10600;itensVencedores_c74659c2-72ef-467f-bec6-6dfc9dbc865d.csv
07.990.315/0001-72;39745;Avental descartÃ¡vel. Produzidos em NÃ£otecido SMS Grau Medico;1;BRAZIL HEALTH PRODUTOS HOSPITALES LTDA ME;670;UN;11959.5;11959.5;17.85;17.85;itensVencedores_c78b58bd-ca2d-451c-905e-8d5c63afa7ca.csv
00.247.513/0001-00;10378892;IMPRESSORA 3D;1;LIPAPER LIVRARIA INF. E PAPELARIA LTDA.;7;UND;33224.31;30793;4746.33;4399;itensVencedores_c7a40d7a-63af-47fd-82f2-7e7f8f38f60e.csv
00.247.513/0001-00;340100867;FILAMENTO PARA IMPRESSÃO PLA;3;LIPAPER LIVRARIA INF. E PAPELARIA LTDA.;125;UND;31790;29612.5;254.32;236.9;itensVencedores_c7a40d7a-63af-47fd-82f2-7e7f8f38f60e.csv
02.537.692/0001-37;10378892;IMPRESSORA 3D;2;GOLD COMPUTADORES LTDA;23;UND;109165.59;101154;4746.33;4398;itensVencedores_c7a40d7a-63af-47fd-82f2-7e7f8f38f60e.csv
02.537.692/0001-37;10384021;CÃMERA COM TRIPÃ COM TRIPÃ, ILUMINAÃÃO LED E MICROFONE;7;GOLD COMPUTADORES LTDA;1;UND;7857;6470;7857;6470;itensVencedores_c7a40d7a-63af-47fd-82f2-7e7f8f38f60e.csv
03.928.935/0001-20;340100867;FILAMENTO PARA IMPRESSÃO PLA;4;HAYA INFORMATICA LTDA;375;UND;95370;88500;254.32;236;itensVencedores_c7a40d7a-63af-47fd-82f2-7e7f8f38f60e.csv
28.259.633/0001-38;10384020;KIT ROBÃTICA ARDUÃNO AVANÃADO;5;3IP FULL RETAIL LTDA;150;UND;70917;66435;472.78;442.9;itensVencedores_c7a40d7a-63af-47fd-82f2-7e7f8f38f60e.csv
28.259.633/0001-38;10384020;KIT ROBÃTICA ARDUÃNO AVANÃADO;6;3IP FULL RETAIL LTDA;450;UND;212751;198900;472.78;442;itensVencedores_c7a40d7a-63af-47fd-82f2-7e7f8f38f60e.csv
02.777.098/0001-13;10383419;CaminhÃ£o novo, categoria mÃ©dio, conforme especificaÃ§Ãµes;1;POSSOLI  VEICULOS LTDA;1;UND;280000;249800;280000;249800;itensVencedores_c811edc7-3a45-4032-9749-06b8422c6e8d.csv
08.467.533/0001-90;40020;ContrataÃ§Ã£o de Empresa para serviÃ§os, de mÃ£o-de-obra especia;1;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;1700;HR;187000;178500;110;105;itensVencedores_c8167c2f-f373-4204-bdd3-5647df3735a8.csv
79.382.412/0001-93;10383982;PavimentaÃ§Ã£o nas ruas Rosa Barbosa, JosÃ© Goudinho, JoÃ£o Mano;1;CONSTRUTORA NUNES LTDA;1;SV;962860.49;741561.41;962860.49;741561.41;itensVencedores_c87beaec-965c-4fc9-ad40-691e0b1ed70c.csv
30.958.155/0001-04;10383664;Reforma (482,50mÂ²) e ampliaÃ§Ã£o (74.18mÂ²) do prÃ©dio do CENTRO;1;KF ENGENHARIA LTDA;1;SV;296099.6;239700;296099.6;239700;itensVencedores_c89244cc-e424-4d02-8f0a-f497a31685d7.csv
04.196.645/0001-00;10371629;PublicaÃ§Ã£o de atos oficiais no Diario Oficial da Uniao;1;IMPRENSA NACIONAL;400;CM/C;13216;13216;33.04;33.04;itensVencedores_c99396e6-63f5-4835-8e38-139539a943a8.csv
