cnpjCpfVencedor;codigo;descricao;numero;participanteVencedor;quantidade;unidadeMedida;valorTotalReferencia;valorTotalVencedor;valorUnitarioReferencia;valorUnitarioVencedor;origem_arquivo
19.654.843/0001-30;0;;444;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;503.35;392.8;100.67;78.56;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;445;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;103.3;93.3;10.33;9.33;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;446;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;100.5;78.57;33.5;26.19;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;447;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;135;113.76;45;37.92;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;448;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;70.5;51.48;23.5;17.16;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;449;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;87;70.44;29;23.48;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;450;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;26.31;13.53;8.77;4.51;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;451;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;26.76;13.53;8.92;4.51;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;452;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;29.55;16.26;9.85;5.42;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;453;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;32.85;29.67;10.95;9.89;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;454;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;19.32;13.53;6.44;4.51;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;455;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;19.77;16.26;6.59;5.42;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;456;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;20.52;18.54;6.84;6.18;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;457;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;23.91;16.26;7.97;5.42;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;458;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;29.34;26.49;9.78;8.83;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;459;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;39.51;35.67;13.17;11.89;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;460;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;38.1;34.41;12.7;11.47;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;461;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;44.31;40.02;14.77;13.34;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;462;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;45.21;37.92;15.07;12.64;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;463;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;22.59;20.31;7.53;6.77;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;464;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;29.58;16.26;9.86;5.42;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;465;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;31.83;16.26;10.61;5.42;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;466;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;33.36;18.96;11.12;6.32;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;467;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;34.2;24.39;11.4;8.13;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;468;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;20.31;18.33;6.77;6.11;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;469;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;29.31;21.66;9.77;7.22;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;470;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;26.73;17.61;8.91;5.87;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;471;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;29.82;17.61;9.94;5.87;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;472;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;48;40.62;16;13.54;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;473;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;42;35.22;14;11.74;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;474;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;39.69;35.22;13.23;11.74;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;475;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;21.21;16.26;7.07;5.42;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;476;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;23.01;16.26;7.67;5.42;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;477;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;11.28;8.13;3.76;2.71;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;478;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;15;;276.75;243.75;18.45;16.25;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;479;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;247.5;223.5;49.5;44.7;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;480;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;100;;85;72;0.85;0.72;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;481;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;181.2;135.4;18.12;13.54;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;482;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;90.2;81.3;9.02;8.13;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;483;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;70.7;54.2;7.07;5.42;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;484;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;124.3;81.3;12.43;8.13;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;485;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;200;;250;208;1.25;1.04;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;486;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;200;;334;302;1.67;1.51;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;487;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;200;;652;542;3.26;2.71;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;488;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;200;;110;100;0.55;0.5;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;489;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;200;;134;112;0.67;0.56;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;490;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;200;;280;226;1.4;1.13;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;491;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;51.35;40.65;10.27;8.13;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;492;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;45.85;36.1;9.17;7.22;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;493;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;41.65;22.55;8.33;4.51;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;494;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;100;;793;542;7.93;5.42;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;495;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;200;;3580;2168;17.9;10.84;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;496;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;200;;710;542;3.55;2.71;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;497;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;200;;4346;3432;21.73;17.16;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;498;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;200;;4266;3250;21.33;16.25;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;499;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;100;;259;181;2.59;1.81;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;500;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;95;72.2;9.5;7.22;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;501;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;100;;1134;993;11.34;9.93;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;502;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;15;;387.45;257.4;25.83;17.16;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;503;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;183.3;135.4;18.33;13.54;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;504;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;45.35;27.1;9.07;5.42;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;505;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;38.5;32.75;7.7;6.55;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;506;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;80;54.2;16;10.84;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;507;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;15;;108.45;94.8;7.23;6.32;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;508;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;132.15;112.85;26.43;22.57;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;509;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;25;;1029.5;857.75;41.18;34.31;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;510;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;25;;846.75;654.75;33.87;26.19;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;511;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;25;;240;203.25;9.6;8.13;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;512;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;25;;813.5;654.75;32.54;26.19;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;513;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;25;;1527.5;361.25;61.1;14.45;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;514;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;15;;199.95;121.95;13.33;8.13;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;515;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;15;;231.75;203.1;15.45;13.54;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;516;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;337.5;130.95;67.5;26.19;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;517;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;151.5;135.45;30.3;27.09;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;518;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;100;81.25;20;16.25;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;519;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;107.5;81.25;21.5;16.25;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;520;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;22.25;20.1;4.45;4.02;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;521;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;22.25;20.1;4.45;4.02;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;522;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;204.75;85.8;40.95;17.16;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;523;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;50;;99.5;70;1.99;1.4;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;524;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;37.29;33.66;12.43;11.22;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;525;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;30.9;27.9;10.3;9.3;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;526;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;143.61;105.63;47.87;35.21;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;527;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;105;94.8;35;31.6;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;528;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;48;43.35;16;14.45;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;529;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;54;48.75;18;16.25;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;530;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;50.79;24.39;16.93;8.13;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;531;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;64.8;58.5;21.6;19.5;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;532;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;61.59;55.62;20.53;18.54;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;533;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;63.6;57.42;21.2;19.14;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;534;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;29.91;21.66;9.97;7.22;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;535;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;500;;460;250;0.92;0.5;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;536;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;200;;444;362;2.22;1.81;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;537;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;36;;273.6;195.12;7.6;5.42;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;538;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;24;;95.28;65.04;3.97;2.71;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;539;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;123.6;108.4;12.36;10.84;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;540;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;115;81.25;23;16.25;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;541;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;20;;588.2;433.4;29.41;21.67;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;542;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;20;;1109.6;704.2;55.48;35.21;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;543;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;112.85;67.7;22.57;13.54;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;544;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;126.35;85.8;25.27;17.16;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;545;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;50;;98.5;56.5;1.97;1.13;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;546;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;20;;90.6;64.2;4.53;3.21;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;547;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;100;;663;230;6.63;2.3;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;548;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;50;;285;196.5;5.7;3.93;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;549;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;54.3;39.3;5.43;3.93;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;550;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;100;;1305;993;13.05;9.93;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;551;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;50;;900;812.5;18;16.25;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;552;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;96.1;70;19.22;14;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;553;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;94.65;70;18.93;14;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;554;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;78.3;49.7;7.83;4.97;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;555;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;141.7;81.3;14.17;8.13;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;556;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;146.3;81.3;14.63;8.13;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;557;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;190;108.4;19;10.84;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;558;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;241.7;198.6;24.17;19.86;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;559;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;127.32;94.8;42.44;31.6;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;560;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;53.16;40.62;17.72;13.54;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;561;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;3;;103.89;86.67;34.63;28.89;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;562;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;104.85;54.2;20.97;10.84;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;563;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;5;;130.35;85.8;26.07;17.16;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;564;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;287.3;171.6;28.73;17.16;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;565;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;365.3;207.7;36.53;20.77;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;566;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;100;;130;104;1.3;1.04;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;567;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;100;;90;50;0.9;0.5;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;568;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;100;;105;59;1.05;0.59;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;569;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;100;;95;59;0.95;0.59;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;570;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;174.7;117.4;17.47;11.74;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
19.654.843/0001-30;0;;571;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA;10;;157.2;135.4;15.72;13.54;itensVencedores_e5b18c69-a7d4-41b3-a2b8-13bb8793dc51.csv
